p__d31001,p__d31002,p__d31003,p__d31005,p__d31007,p__m01001,p__m01002,p__m01003,p__m01004,p__m01005,p__m01006,p__m01007,p__m01008,p__m01009,p__m01010,p__m01011,p__m01012,p__m01013,p__m01014,p__m01015,p__m01016,p__m01017,p__m01018,p__m01019,p__m01020,p__m01021,p__m01022,p__m01023,p__m01024,p__d26001,p__d26075,p__d26092,p__d11001,p__d22001,p__d28001,p__d29001,_idx,_model,_wave,성별,연령대
3,1,1.0,1.0,2.0,2,3,3,3,4,3,4,3,2,2,2,2,2,3,3,3,4,4,4,4,3,3,3,3,1,1,2,2,1,2,1,303,gemini,2024,남성,5
3,1,1.0,1.0,2.0,2,3,3,3,4,3,4,3,2,1,2,2,2,2,3,2,4,4,3,3,2,3,3,3,1,1,2,2,1,2,1,304,gemini,2024,남성,5
3,1,1.0,1.0,2.0,2,3,3,3,4,3,4,3,2,2,2,2,2,3,3,3,4,4,4,4,3,3,3,4,1,1,2,1,1,2,1,305,gemini,2024,남성,5
2,2,,,,2,2,3,2,4,3,4,3,3,2,2,2,2,3,3,2,3,3,3,3,2,2,3,3,2,1,2,2,1,2,2,306,gemini,2024,남성,5
3,1,1.0,4.0,2.0,2,3,3,3,4,3,4,3,2,2,2,2,2,3,3,3,4,4,3,3,3,3,3,3,1,1,2,1,1,2,1,307,gemini,2024,남성,5
3,1,1.0,1.0,2.0,2,3,3,3,4,3,4,3,2,2,2,2,2,4,3,3,4,4,4,4,3,3,3,3,1,1,2,1,1,2,1,308,gemini,2024,남성,5
3,1,1.0,1.0,2.0,2,3,3,3,3,2,3,3,2,2,2,2,2,3,3,3,4,4,3,3,3,3,3,3,1,1,2,2,1,2,1,309,gemini,2024,남성,5
3,1,1.0,3.0,2.0,2,3,3,2,4,4,4,4,5,3,4,4,2,4,4,3,4,3,3,3,2,2,3,3,1,1,1,1,1,2,1,310,gemini,2024,남성,5
2,2,,,,2,2,2,2,3,2,3,2,2,1,1,1,1,2,1,1,3,3,2,2,2,2,3,3,1,1,1,2,1,2,2,311,gemini,2024,남성,5
2,2,,,,1,2,2,2,3,2,3,2,2,1,1,1,1,1,1,1,3,3,2,2,2,2,3,2,1,1,2,2,1,2,2,312,gemini,2024,남성,5
3,1,1.0,4.0,2.0,2,3,3,3,4,3,4,3,2,2,2,2,2,3,3,2,4,4,4,4,3,3,3,3,1,1,2,1,1,2,1,313,gemini,2024,남성,5
2,2,,,,1,2,2,2,3,2,3,2,1,1,1,1,1,2,2,1,3,3,3,3,2,3,3,3,1,1,2,2,1,2,2,314,gemini,2024,남성,5
2,2,,,,2,3,3,3,4,3,4,3,2,2,2,2,1,2,2,2,4,4,3,3,3,3,3,3,1,1,2,2,1,2,2,315,gemini,2024,남성,5
2,2,,,,2,3,3,3,4,4,4,3,2,2,2,2,1,2,2,2,4,4,3,3,3,3,3,3,2,1,2,2,1,2,2,316,gemini,2024,남성,5
2,2,,,,2,2,2,2,3,2,3,2,1,1,1,1,1,1,1,1,3,3,2,2,2,2,2,2,1,1,2,1,1,2,2,317,gemini,2024,남성,5
3,1,1.0,1.0,2.0,2,3,3,4,4,3,4,3,2,2,2,2,2,3,3,3,4,4,4,4,3,4,3,3,1,1,2,2,1,2,2,318,gemini,2024,남성,5
2,2,,,,2,3,3,3,2,2,3,2,1,1,1,1,2,3,2,2,3,3,2,2,2,3,3,3,2,1,2,2,1,2,2,319,gemini,2024,남성,6
3,1,1.0,4.0,2.0,2,3,3,3,4,3,4,3,2,1,2,2,2,4,3,3,4,4,3,3,3,3,3,3,1,1,2,2,1,2,2,320,gemini,2024,남성,6
2,2,,,,2,2,2,2,3,2,3,2,2,1,1,1,1,2,2,2,3,3,2,2,2,2,2,2,2,1,2,2,1,2,2,321,gemini,2024,남성,6
2,2,,,,1,2,2,1,3,2,3,2,2,1,2,1,1,1,1,1,2,2,2,2,2,2,3,2,2,1,2,2,1,2,2,322,gemini,2024,남성,6
2,2,,,,2,2,2,2,3,2,3,2,2,1,1,1,1,2,2,1,3,3,2,2,2,2,2,2,1,1,2,2,1,2,2,323,gemini,2024,남성,6
2,2,,,,2,2,2,2,3,2,3,2,2,1,1,1,1,2,2,1,3,3,2,2,2,3,3,3,1,1,2,2,1,2,2,324,gemini,2024,남성,6
2,2,,,,1,2,2,1,3,2,3,3,2,1,1,1,1,2,2,1,3,3,3,2,2,3,2,3,1,1,1,2,1,2,2,325,gemini,2024,남성,6
3,1,1.0,1.0,2.0,2,3,3,3,3,2,3,3,2,2,2,2,2,3,2,3,4,4,4,3,3,3,3,3,1,1,1,1,1,2,1,326,gemini,2024,남성,6
2,2,,,,1,2,2,2,3,2,3,2,1,1,1,1,1,1,1,1,2,2,2,2,2,2,3,2,2,1,2,2,1,2,2,327,gemini,2024,남성,6
3,1,1.0,4.0,2.0,2,3,2,2,3,2,3,2,2,1,1,1,2,3,2,2,4,3,3,2,2,3,3,3,1,1,2,2,1,2,2,328,gemini,2024,남성,6
2,2,,,,2,2,2,2,3,2,3,2,1,1,1,1,1,2,1,1,3,3,2,2,2,3,3,3,2,1,2,2,1,2,2,329,gemini,2024,남성,6
2,2,,,,2,2,2,2,4,3,4,3,2,2,2,2,1,2,2,2,3,3,2,2,2,3,3,2,2,1,2,2,1,2,2,330,gemini,2024,남성,6
3,1,1.0,4.0,2.0,2,3,3,2,4,4,4,4,2,2,2,2,2,3,3,3,4,4,3,3,3,3,4,4,1,1,1,1,1,2,1,331,gemini,2024,남성,6
2,2,,,,1,2,2,2,3,2,3,2,1,1,1,1,1,1,1,1,2,2,2,1,2,2,2,2,2,1,2,2,1,2,2,332,gemini,2024,남성,6
3,1,1.0,1.0,2.0,2,3,3,3,3,2,3,3,2,2,2,2,2,3,3,3,4,4,3,3,2,3,3,3,1,1,2,2,1,2,2,333,gemini,2024,남성,6
2,2,,,,2,2,2,2,3,3,4,3,4,2,3,2,1,2,2,1,3,3,2,2,2,3,2,2,2,1,2,2,1,2,2,334,gemini,2024,남성,6
4,1,1.0,1.0,1.0,3,4,4,4,5,4,4,4,2,3,2,3,3,5,4,4,5,5,4,4,3,4,4,4,1,1,1,1,1,1,1,335,gemini,2024,남성,6
2,2,,,,2,2,2,2,3,2,3,2,1,1,1,1,1,2,1,1,3,3,2,2,2,3,3,2,2,1,2,2,1,2,2,336,gemini,2024,남성,6
2,2,,,,2,2,2,2,3,2,3,2,1,1,1,1,1,2,2,1,3,3,2,2,2,3,3,2,1,1,2,2,1,2,2,337,gemini,2024,남성,6
2,2,,,,1,2,2,2,3,2,3,2,1,1,1,1,1,1,1,1,3,3,2,2,2,2,3,2,2,1,2,2,1,2,2,338,gemini,2024,남성,6
2,2,,,,2,2,2,2,4,3,4,3,2,1,2,2,1,2,2,2,3,3,2,2,2,2,3,3,1,1,2,2,1,2,2,339,gemini,2024,남성,6
1,2,,,,1,2,2,2,3,2,3,2,1,1,1,1,1,1,1,1,2,2,2,2,2,2,3,2,2,1,2,2,1,2,2,340,gemini,2024,남성,6
2,2,,,,2,3,3,3,4,3,4,3,3,2,2,2,2,3,3,2,4,4,3,3,2,3,3,3,1,1,2,2,1,2,1,341,gemini,2024,남성,6
3,1,1.0,4.0,2.0,2,2,2,2,3,2,3,3,2,2,2,2,2,3,3,2,4,3,3,3,2,3,3,3,1,1,2,2,1,2,2,342,gemini,2024,남성,6
3,1,1.0,3.0,2.0,2,3,3,3,4,4,4,4,2,2,2,2,2,4,3,3,4,4,3,3,3,3,3,3,1,1,2,2,1,2,2,343,gemini,2024,남성,6
3,1,1.0,4.0,2.0,2,2,2,2,4,3,4,3,2,2,2,2,2,3,3,2,4,4,3,3,3,3,3,3,1,1,2,1,1,2,2,344,gemini,2024,남성,6
2,2,,,,2,3,3,2,3,2,3,2,2,1,1,1,1,2,1,2,3,3,2,2,2,3,3,3,1,1,2,2,1,2,2,345,gemini,2024,남성,6
2,2,,,,2,2,2,2,3,2,3,2,1,1,1,1,1,1,1,1,3,3,2,2,2,3,2,2,1,1,2,2,1,2,2,346,gemini,2024,남성,6
2,2,,,,2,3,3,2,4,3,4,3,2,2,2,2,1,2,3,2,4,3,3,3,2,2,3,3,1,1,2,1,1,2,2,347,gemini,2024,남성,6
2,2,,,,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,2,2,2,2,2,3,2,2,2,1,2,2,1,2,2,348,gemini,2024,남성,6
2,2,,,,1,1,2,1,3,2,3,2,1,1,1,1,1,1,1,1,2,2,2,1,2,2,2,2,2,1,2,2,1,2,2,349,gemini,2024,남성,6
3,1,1.0,4.0,2.0,2,3,3,2,4,3,4,4,2,2,2,2,3,4,4,3,4,4,3,3,2,3,3,4,1,1,2,2,1,2,1,350,gemini,2024,남성,6
2,2,,,,2,2,2,2,3,2,3,2,1,1,1,1,1,1,1,1,3,3,2,2,2,3,3,2,1,1,2,2,1,2,2,351,gemini,2024,남성,6
2,2,,,,2,2,3,2,3,2,3,2,2,1,1,1,1,2,2,1,3,3,2,2,2,2,3,3,1,1,2,2,1,2,2,352,gemini,2024,남성,6
2,2,,,,2,2,3,2,3,2,3,2,1,1,1,1,1,2,2,1,3,3,2,2,2,3,3,3,1,1,2,2,1,2,2,353,gemini,2024,남성,6
2,2,,,,1,2,2,2,3,2,3,2,1,1,1,1,1,1,1,1,2,2,2,2,2,3,2,2,2,1,2,2,1,2,2,354,gemini,2024,남성,6
2,2,,,,1,2,2,2,3,2,3,2,1,1,1,1,1,1,1,1,3,3,2,2,2,3,3,2,2,1,2,2,1,2,2,355,gemini,2024,남성,6
2,2,,,,2,2,2,2,3,2,3,2,2,1,2,1,1,2,1,1,3,3,2,2,2,2,3,2,1,1,2,2,1,2,2,356,gemini,2024,남성,6
2,2,,,,2,2,3,2,4,4,4,4,4,3,3,3,2,2,3,2,3,3,3,2,2,2,2,3,1,1,2,2,1,2,2,357,gemini,2024,남성,6
2,2,,,,2,2,2,2,3,2,3,2,1,1,1,1,1,1,1,1,3,3,2,2,2,2,3,2,2,1,2,2,1,2,2,358,gemini,2024,남성,6
2,2,,,,2,2,2,2,3,2,3,2,2,1,1,1,1,1,1,1,3,3,2,2,2,2,3,2,2,1,2,2,1,2,2,359,gemini,2024,남성,6
2,2,,,,1,2,2,2,3,2,3,2,1,1,1,1,1,1,1,1,2,2,2,1,2,2,2,2,2,1,2,2,1,2,2,360,gemini,2024,남성,6
2,2,,,,2,2,2,2,3,2,3,2,1,1,1,1,1,2,1,1,3,3,2,2,2,2,3,2,2,1,2,2,1,2,2,361,gemini,2024,남성,6
2,2,,,,2,2,3,2,4,3,4,3,2,1,1,2,1,2,2,2,3,3,2,2,2,3,3,3,1,1,2,2,1,2,2,362,gemini,2024,남성,6
2,2,,,,2,3,3,2,4,4,4,4,3,2,2,2,1,2,3,2,3,3,2,2,2,2,3,3,2,1,2,2,1,2,2,363,gemini,2024,남성,6
2,2,,,,2,3,3,3,4,3,4,4,2,2,2,2,2,3,3,3,4,4,3,3,3,3,3,3,1,1,2,2,1,2,2,364,gemini,2024,남성,6
2,2,,,,2,2,2,2,3,2,3,2,1,1,1,1,1,2,2,1,3,3,2,2,2,3,3,3,2,1,2,2,1,2,2,365,gemini,2024,남성,6
2,2,,,,2,3,3,2,3,2,3,3,2,1,1,1,2,3,2,2,3,3,2,2,2,3,2,3,1,1,2,2,1,2,2,366,gemini,2024,남성,6
2,2,,,,2,3,3,2,3,2,3,3,2,1,1,1,1,2,2,1,3,3,2,2,2,3,3,3,2,1,1,2,1,2,2,367,gemini,2024,남성,6
2,2,,,,2,3,3,3,4,3,4,3,2,2,2,2,2,3,3,3,4,4,3,3,3,3,4,4,1,1,2,2,1,2,2,368,gemini,2024,남성,6
2,2,,,,2,3,3,3,4,3,4,3,2,2,2,2,2,3,3,3,4,4,3,3,3,3,4,3,1,1,2,2,1,2,2,369,gemini,2024,남성,6
2,2,,,,2,2,2,2,3,2,2,2,2,1,1,1,1,2,2,1,3,3,2,2,2,2,3,2,1,1,2,2,1,2,2,370,gemini,2024,남성,6
2,2,,,,2,2,2,2,4,3,4,3,2,1,2,2,1,2,2,1,3,3,2,2,2,2,3,3,1,1,1,2,1,2,2,371,gemini,2024,남성,6
2,2,,,,2,2,3,2,4,3,4,4,3,2,2,3,1,2,3,2,4,3,2,2,2,3,3,3,1,1,2,1,1,2,2,372,gemini,2024,남성,6
2,2,,,,2,2,2,2,3,2,3,2,2,1,1,1,1,2,2,2,3,3,2,2,2,2,3,3,1,1,2,2,1,2,2,373,gemini,2024,남성,6
3,1,1.0,4.0,2.0,2,3,3,3,3,2,3,3,2,2,2,2,2,3,2,3,4,4,3,3,3,3,3,4,1,1,2,1,1,2,1,374,gemini,2024,남성,6
2,2,,,,1,2,2,1,3,2,3,2,1,1,1,1,1,1,1,1,3,3,2,2,2,2,2,2,1,1,2,2,1,2,2,375,gemini,2024,남성,6
2,2,,,,1,2,2,2,3,2,3,2,1,1,1,1,1,2,2,1,3,3,2,2,2,3,3,2,2,1,2,2,1,2,2,376,gemini,2024,남성,6
2,2,,,,1,2,2,2,3,2,3,2,1,1,1,1,1,1,1,1,3,3,2,2,2,2,3,2,2,1,2,2,1,2,2,377,gemini,2024,남성,6
2,2,,,,2,3,3,3,3,3,4,3,2,2,2,2,2,3,3,3,4,4,3,3,2,3,3,3,1,1,2,2,1,2,2,378,gemini,2024,남성,6
3,1,1.0,1.0,2.0,2,3,3,4,3,2,3,3,2,2,2,2,2,3,3,3,4,4,3,3,2,3,3,3,1,1,2,2,1,2,2,379,gemini,2024,남성,6
2,2,,,,2,2,2,2,3,2,3,2,2,1,1,1,1,2,2,1,3,3,2,2,2,2,3,2,2,1,2,2,1,2,2,380,gemini,2024,남성,6
2,2,,,,2,2,2,2,4,3,3,3,2,1,1,1,1,1,1,1,3,3,2,2,2,2,2,2,2,1,2,2,1,2,2,381,gemini,2024,남성,6
2,2,,,,2,3,3,2,4,3,4,3,2,2,2,2,1,2,2,2,4,3,3,2,2,3,3,2,2,1,2,2,1,2,2,382,gemini,2024,남성,6
3,1,1.0,4.0,2.0,2,3,3,3,4,3,4,4,2,2,2,2,2,4,4,4,4,4,3,3,3,4,3,4,1,1,2,1,1,2,1,383,gemini,2024,남성,6
2,2,,,,2,2,3,2,3,3,3,3,2,2,2,2,1,2,2,2,3,3,2,2,2,2,3,3,2,1,2,2,1,2,2,384,gemini,2024,남성,6
2,2,,,,2,3,3,3,3,2,3,3,2,1,2,2,1,2,2,1,3,3,2,2,2,3,3,3,1,1,2,2,1,2,2,385,gemini,2024,남성,6
2,2,,,,1,2,2,2,3,2,3,2,1,1,1,1,1,2,1,1,3,3,2,2,2,3,3,2,2,1,2,2,1,2,2,386,gemini,2024,남성,6
3,1,1.0,1.0,2.0,2,3,3,4,3,2,3,3,2,2,2,2,2,4,3,3,4,4,4,4,3,4,3,4,1,1,2,2,1,2,1,387,gemini,2024,남성,6
2,2,,,,3,3,4,4,5,4,4,4,2,2,2,2,2,4,3,3,4,4,4,4,3,3,4,3,2,1,2,2,1,2,2,388,gemini,2024,남성,6
3,1,1.0,1.0,2.0,2,3,3,4,4,3,4,3,2,2,2,2,2,4,3,3,4,4,3,3,3,3,3,3,1,1,2,2,1,2,2,389,gemini,2024,남성,6
2,2,,,,1,2,2,2,3,2,3,2,1,1,1,1,1,2,2,1,3,3,2,2,2,3,3,2,1,1,2,2,1,2,2,390,gemini,2024,남성,6
2,2,,,,2,2,2,2,3,3,3,3,2,1,1,1,1,2,2,2,3,3,2,2,2,2,3,2,1,1,2,2,1,2,2,391,gemini,2024,남성,6
2,2,,,,2,2,2,2,3,2,3,2,1,1,1,1,1,2,1,1,3,3,2,2,2,3,3,2,1,1,2,2,1,2,2,392,gemini,2024,남성,6
3,1,1.0,4.0,2.0,2,3,3,3,4,3,4,3,2,2,2,2,2,3,3,3,4,4,4,4,3,3,3,4,1,1,1,1,1,2,1,393,gemini,2024,남성,6
2,2,,,,2,2,3,2,3,2,3,3,2,1,1,1,1,2,2,2,3,3,2,2,2,3,3,3,1,1,2,2,1,2,2,394,gemini,2024,남성,6
2,2,,,,1,2,2,2,3,2,3,2,1,1,1,1,1,1,1,1,3,3,2,2,2,2,3,3,2,1,2,2,1,2,2,395,gemini,2024,남성,6
3,1,1.0,1.0,2.0,2,3,3,4,3,2,3,3,2,2,2,2,2,4,3,3,4,4,3,3,2,3,3,4,1,1,2,2,1,2,1,396,gemini,2024,남성,6
2,2,,,,1,2,2,2,3,2,3,2,1,1,1,1,1,1,1,1,2,2,2,2,2,2,3,2,2,1,2,2,1,2,2,397,gemini,2024,남성,6
2,2,,,,1,1,2,1,3,2,3,2,1,1,1,1,1,1,1,1,2,2,2,2,2,2,3,2,2,1,2,2,1,2,2,398,gemini,2024,남성,6
2,2,,,,2,3,3,2,4,3,4,3,3,2,2,2,1,2,2,2,3,3,2,2,2,3,3,3,2,1,2,2,1,2,2,399,gemini,2024,남성,6
2,2,,,,2,3,3,2,3,2,3,2,1,1,1,1,1,1,1,1,3,3,2,2,2,2,3,2,2,1,2,2,1,2,2,400,gemini,2024,남성,6
2,2,,,,2,3,3,2,3,2,3,3,1,1,1,1,2,3,3,2,3,3,2,2,2,3,2,3,1,1,2,2,1,2,1,401,gemini,2024,남성,6
2,2,,,,2,3,3,3,3,2,3,2,1,1,1,1,1,2,2,2,3,3,2,2,2,3,3,3,2,1,2,2,1,2,2,402,gemini,2024,남성,6
2,2,,,,1,2,2,2,3,2,3,2,1,1,1,1,1,1,1,1,3,3,2,2,2,3,2,2,2,1,2,2,1,2,2,403,gemini,2024,남성,7
2,2,,,,1,2,2,2,3,2,3,2,2,1,1,1,1,2,2,1,3,3,2,2,2,3,3,3,2,1,2,2,1,2,2,404,gemini,2024,남성,7
2,2,,,,1,1,2,2,3,2,3,2,1,1,1,1,1,1,1,1,3,3,2,2,2,2,3,2,2,1,2,2,1,2,2,405,gemini,2024,남성,7
1,2,,,,1,1,1,1,3,2,3,2,1,1,1,1,1,1,1,1,2,2,2,1,2,2,3,2,2,1,2,2,1,2,2,406,gemini,2024,남성,7
2,2,,,,2,2,2,2,4,3,4,3,2,1,2,2,1,2,2,2,3,3,2,2,2,3,3,2,2,1,2,2,1,2,2,407,gemini,2024,남성,7
2,2,,,,2,3,3,2,4,3,4,3,2,1,2,2,1,3,3,2,3,3,2,2,2,3,3,3,2,1,2,2,1,2,2,408,gemini,2024,남성,7
2,2,,,,2,3,3,2,4,3,4,3,2,1,2,2,1,2,2,2,4,3,3,2,3,3,4,3,1,1,1,1,1,2,2,409,gemini,2024,남성,7
2,2,,,,1,2,2,2,3,2,3,2,1,1,1,1,1,1,1,1,2,2,2,1,2,2,3,2,2,1,2,2,1,2,2,410,gemini,2024,남성,7
2,2,,,,2,2,2,2,3,2,3,3,1,1,1,1,1,2,2,1,3,3,2,2,3,2,3,2,2,1,2,2,1,2,2,411,gemini,2024,남성,7
2,2,,,,2,2,3,2,3,3,4,3,2,1,2,2,1,2,2,2,4,3,2,2,2,3,3,3,1,1,2,2,1,2,2,412,gemini,2024,남성,7
2,2,,,,1,2,2,1,3,2,3,2,1,1,1,1,1,1,1,1,3,3,2,2,2,2,3,2,2,1,2,2,1,2,2,413,gemini,2024,남성,7
2,2,,,,1,2,2,2,3,2,2,2,1,1,1,1,1,2,1,1,2,2,2,2,2,2,3,2,2,1,2,2,1,2,2,414,gemini,2024,남성,7
2,2,,,,2,2,3,2,4,3,4,3,2,2,2,2,1,2,2,2,3,3,3,2,2,3,3,3,2,1,2,1,1,2,2,415,gemini,2024,남성,7
3,1,1.0,1.0,2.0,2,3,3,3,3,2,3,3,2,2,2,2,2,4,3,3,4,4,3,3,3,3,3,3,2,1,2,2,1,2,2,416,gemini,2024,남성,7
2,2,,,,1,2,2,2,3,2,3,2,2,1,1,1,1,2,2,2,3,3,2,2,2,3,3,3,1,1,2,2,1,2,2,417,gemini,2024,남성,7
2,2,,,,2,2,2,2,3,2,3,3,2,1,1,1,1,2,2,1,3,3,2,2,2,3,3,3,1,1,2,2,1,2,2,418,gemini,2024,남성,7
2,2,,,,1,2,2,2,3,2,3,2,1,1,1,1,1,2,2,1,3,3,2,2,2,3,3,3,2,1,2,2,1,2,2,419,gemini,2024,남성,7
2,2,,,,1,2,2,1,3,2,2,2,1,1,1,1,1,1,1,1,2,2,2,2,2,2,3,2,2,1,2,2,1,2,2,420,gemini,2024,남성,7
2,2,,,,1,2,2,2,3,2,3,2,1,1,1,1,1,1,1,1,2,2,2,1,2,2,2,2,2,1,2,2,1,2,2,421,gemini,2024,남성,7
2,2,,,,2,2,2,2,3,2,3,2,1,1,1,1,1,2,2,1,3,3,2,2,2,3,3,2,2,1,2,2,1,2,2,422,gemini,2024,남성,7
3,1,1.0,1.0,2.0,2,3,3,3,3,2,3,3,2,2,2,2,2,4,3,3,4,4,3,3,2,3,3,4,1,1,2,2,1,2,1,423,gemini,2024,남성,7
1,2,,,,1,2,2,2,4,3,4,3,1,1,1,1,1,1,1,1,3,3,3,2,2,2,2,2,2,1,1,2,1,2,2,424,gemini,2024,남성,7
2,2,,,,2,2,2,2,3,2,3,2,1,1,1,1,1,1,1,1,3,3,2,2,2,3,3,2,2,1,2,2,1,2,2,425,gemini,2024,남성,7
1,2,,,,1,2,2,1,3,2,2,2,1,1,1,1,1,1,1,1,2,2,2,1,2,2,2,2,2,1,2,2,1,2,2,426,gemini,2024,남성,7
2,2,,,,2,3,3,2,3,2,3,3,2,1,1,1,2,3,3,3,3,3,2,2,3,3,3,4,2,1,2,2,1,2,2,427,gemini,2024,남성,7
2,2,,,,1,2,2,2,3,2,3,2,1,1,1,1,1,2,1,1,3,3,2,2,2,3,3,2,2,1,2,2,1,2,2,428,gemini,2024,남성,7
2,2,,,,1,2,2,2,3,3,4,3,2,1,1,1,1,2,2,1,3,3,2,2,2,3,3,2,2,1,2,2,1,2,2,429,gemini,2024,남성,7
2,2,,,,2,2,2,2,3,3,3,3,4,2,2,2,1,2,2,2,3,3,2,2,2,2,3,2,2,1,2,2,1,2,2,430,gemini,2024,남성,7
2,2,,,,2,2,2,2,3,2,3,2,1,1,1,1,1,2,2,2,3,3,2,2,2,3,3,2,2,1,2,2,1,2,2,431,gemini,2024,남성,7
2,2,,,,1,2,2,2,3,2,3,2,1,1,1,1,1,2,2,1,3,3,2,2,2,3,3,3,2,1,2,2,1,2,2,432,gemini,2024,남성,7
2,2,,,,1,2,2,2,3,2,3,2,1,1,1,1,1,2,2,1,3,3,2,2,2,2,4,3,2,1,2,2,1,2,2,433,gemini,2024,남성,7
2,2,,,,2,2,2,2,3,2,3,2,2,1,1,1,1,2,1,1,3,3,2,2,2,3,3,2,2,1,2,2,1,2,2,434,gemini,2024,남성,7
2,2,,,,2,2,2,2,4,4,4,3,3,2,2,2,1,1,1,1,3,3,2,2,2,2,3,2,1,1,2,2,1,2,2,435,gemini,2024,남성,7
2,2,,,,2,2,2,2,4,3,4,3,2,2,2,2,2,4,3,2,3,3,3,2,2,3,2,3,2,1,2,2,1,2,2,436,gemini,2024,남성,7
2,2,,,,1,2,2,2,3,2,3,2,2,1,1,1,1,1,1,1,3,3,2,1,2,2,4,3,2,1,2,2,1,2,2,437,gemini,2024,남성,7
3,1,1.0,4.0,2.0,2,3,3,3,4,3,4,4,3,2,2,2,2,4,4,3,4,4,3,3,2,3,3,4,1,1,2,1,1,2,1,438,gemini,2024,남성,7
2,2,,,,2,2,2,2,3,2,3,2,1,1,1,1,1,2,1,1,3,3,2,2,2,3,3,3,2,1,2,2,1,2,2,439,gemini,2024,남성,7
2,2,,,,2,2,2,2,3,2,3,2,1,1,1,1,1,1,1,1,2,2,2,1,2,2,2,2,2,1,2,2,1,2,2,440,gemini,2024,남성,7
2,2,,,,2,2,2,2,3,3,4,3,2,1,2,2,1,2,2,2,3,3,3,2,3,3,4,3,1,1,2,2,1,2,2,441,gemini,2024,남성,7
2,2,,,,2,2,2,2,3,2,2,2,1,1,1,1,1,2,2,1,3,3,2,2,2,3,3,2,2,1,2,2,1,2,2,442,gemini,2024,남성,7
2,2,,,,2,3,3,3,3,2,3,2,1,1,1,1,1,2,2,2,4,4,2,2,2,3,3,3,1,1,2,2,1,2,2,443,gemini,2024,남성,7
2,2,,,,1,2,2,2,3,2,2,2,1,1,1,1,1,1,1,1,3,3,2,2,2,3,3,2,2,1,2,2,1,2,2,444,gemini,2024,남성,7
2,2,,,,1,1,2,1,2,2,2,2,2,1,1,1,1,1,1,1,2,2,2,2,2,2,3,2,2,1,2,2,1,2,2,445,gemini,2024,남성,7
2,2,,,,1,1,2,1,3,2,2,2,1,1,1,1,1,1,1,1,2,2,2,1,2,2,2,2,2,1,2,2,1,2,2,446,gemini,2024,남성,7
3,1,1.0,4.0,2.0,2,2,2,2,3,3,4,3,1,1,1,1,2,3,3,3,4,3,4,4,2,3,2,3,1,1,2,2,1,2,1,447,gemini,2024,남성,7
3,1,1.0,1.0,2.0,2,4,3,4,3,2,3,2,2,1,1,1,2,3,2,3,4,4,3,3,3,3,4,4,2,1,2,2,1,2,2,448,gemini,2024,남성,7
3,1,1.0,4.0,2.0,2,3,3,3,3,2,3,3,2,1,1,1,2,4,3,3,4,4,3,3,2,3,3,3,2,1,2,2,1,2,2,449,gemini,2024,남성,7
2,2,,,,1,2,2,1,3,2,3,2,1,1,1,1,1,1,1,1,2,2,2,2,2,2,3,2,2,1,2,2,1,2,2,450,gemini,2024,남성,7
3,1,1.0,4.0,2.0,2,3,3,2,4,3,4,3,2,2,2,2,2,4,3,3,4,4,4,4,3,3,3,4,1,1,2,1,1,2,2,451,gemini,2024,남성,7
2,2,,,,1,2,2,2,3,2,3,2,2,1,1,1,1,3,2,2,3,3,2,2,2,3,3,3,2,1,2,2,1,2,2,452,gemini,2024,남성,7
3,1,1.0,1.0,2.0,2,3,3,3,3,2,3,3,2,2,2,2,2,3,3,3,4,4,3,3,3,3,3,3,1,1,2,2,1,2,1,453,gemini,2024,남성,7
2,2,,,,2,2,3,2,3,2,3,3,2,2,2,2,1,2,2,2,3,3,2,2,2,2,3,3,1,1,2,1,1,2,1,454,gemini,2024,남성,7
1,2,,,,1,2,2,1,3,2,3,2,1,1,1,1,1,1,1,1,2,2,2,1,2,2,3,2,2,1,2,2,1,2,2,455,gemini,2024,남성,7
2,2,,,,1,2,2,1,3,2,3,2,1,1,1,1,1,2,1,1,3,3,2,2,2,3,4,3,2,1,2,2,1,2,2,456,gemini,2024,남성,7
2,2,,,,2,2,3,2,3,2,3,2,1,1,1,1,1,1,1,1,3,3,2,2,2,3,4,3,2,1,2,2,1,2,2,457,gemini,2024,남성,7
2,2,,,,1,2,2,2,3,2,2,2,1,1,1,1,1,1,1,1,3,3,2,2,2,2,3,2,2,1,2,2,1,2,2,458,gemini,2024,남성,7
2,2,,,,2,2,2,2,3,2,3,2,1,1,1,1,1,2,2,1,3,3,2,2,2,3,3,3,2,1,2,2,1,2,2,459,gemini,2024,남성,7
2,2,,,,2,2,2,2,3,2,3,3,2,1,1,1,1,2,2,2,3,3,2,2,2,3,3,3,2,1,2,2,1,2,2,460,gemini,2024,남성,7
1,2,,,,1,1,1,1,3,2,3,2,1,1,1,1,1,1,1,1,2,2,2,1,2,2,2,2,2,1,2,2,1,2,2,461,gemini,2024,남성,7
2,2,,,,1,2,2,2,3,2,3,2,1,1,1,1,1,1,1,1,3,3,2,2,2,3,3,2,2,1,2,2,1,2,2,462,gemini,2024,남성,7
2,2,,,,1,2,2,2,3,2,3,2,1,1,1,1,1,1,1,1,3,3,2,2,2,2,3,2,2,1,2,2,1,2,2,463,gemini,2024,남성,7
2,2,,,,1,2,2,2,3,2,3,2,1,1,1,1,1,1,1,1,2,2,2,1,2,2,3,2,2,1,2,2,1,2,2,464,gemini,2024,남성,7
