_idx,uuid,sex,age,province,education_level,occupation,성별,연령대,연령대_라벨,시도,교육수준
3400,f682ad1f3d38482aa24563a0d0a22082,남자,89,경기,대학원,무직,남성,8,70대이상,경기도,대학원졸
3401,b1d972491d644547abdb938df92816a1,남자,70,인천,고등학교,무직,남성,8,70대이상,인천광역시,고졸
3402,ca0feb27d7ad418ba6574e5084706564,남자,77,대전,4년제 대학교,무직,남성,8,70대이상,대전광역시,대졸
3403,a7f6fbfaa13b45b9b4d4384d01d0284a,남자,73,부산,초등학교,무직,남성,8,70대이상,부산광역시,초졸이하
3404,30c6af681c3546f79b49fac653f20374,남자,77,경기,초등학교,무직,남성,8,70대이상,경기도,초졸이하
3405,3863c13380904e9d85d01a948f82034e,남자,74,서울,중학교,무직,남성,8,70대이상,서울특별시,중졸
3406,25006d5f08274ba8afccdd7b078b59f3,남자,76,서울,중학교,무직,남성,8,70대이상,서울특별시,중졸
3407,fccf45939b6b4f1f924ef1dab78acfb9,남자,75,전라남,초등학교,무직,남성,8,70대이상,전라남,초졸이하
3408,a531c4575462406ca81bfa0e3c6e041d,남자,81,대전,4년제 대학교,무직,남성,8,70대이상,대전광역시,대졸
3409,bd634583f9354a70803abe680d47d0ff,남자,79,대구,무학,하역 및 적재 관련 단순 종사원,남성,8,70대이상,대구광역시,무학
3410,a5ff38cc12884d7cb9cae35816855c5e,남자,73,서울,고등학교,한식 조리사,남성,8,70대이상,서울특별시,고졸
3411,51e68a59738d45c4b0b26ba39c006d9f,남자,84,경기,초등학교,무직,남성,8,70대이상,경기도,초졸이하
3412,5224ffdbdb6643e584bb71776920d073,남자,80,경상북,고등학교,무직,남성,8,70대이상,경상북도,고졸
3413,1e7ce260c02443a8bde8c4d1c5aea0d6,남자,79,서울,중학교,무직,남성,8,70대이상,서울특별시,중졸
3414,c0bae56f851f469ead15e6f9c47c34d1,남자,73,부산,4년제 대학교,무직,남성,8,70대이상,부산광역시,대졸
3415,68b761bfdbed4619af1df6cdac36fb57,남자,82,부산,고등학교,무직,남성,8,70대이상,부산광역시,고졸
3416,fed4fac5215a43838f25e299b0aeb4a6,남자,71,경기,중학교,하역 및 적재 관련 단순 종사원,남성,8,70대이상,경기도,중졸
3417,e5a5cfbdeb244c02a7051ce57e2d1e9f,남자,73,경상북,고등학교,가스 점검원,남성,8,70대이상,경상북도,고졸
3418,7932093f143041b99268471ff107ed40,남자,77,인천,고등학교,건물 경비원,남성,8,70대이상,인천광역시,고졸
3419,17e8e5109dae46e3afc1ea004a9b75c9,남자,82,경기,초등학교,무직,남성,8,70대이상,경기도,초졸이하
3420,76ba509f09be415b9f72398cb865067a,남자,88,부산,중학교,무직,남성,8,70대이상,부산광역시,중졸
3421,bd24456576af443e94c90520ee968099,남자,74,경기,중학교,무직,남성,8,70대이상,경기도,중졸
3422,55e3a491b7dd433bbfcd4fbc72161940,남자,77,광주,초등학교,무직,남성,8,70대이상,광주광역시,초졸이하
3423,db0f9ede65b34ef19a1039a2dda1c3f7,남자,70,인천,4년제 대학교,무직,남성,8,70대이상,인천광역시,대졸
3424,e185b46b412e4329ba9e5cb5492775c7,남자,77,부산,2~3년제 전문대학,119 구조대원,남성,8,70대이상,부산광역시,전문대졸
3425,32ce2276951c4d409faf940734ea3ec4,남자,72,경기,고등학교,무직,남성,8,70대이상,경기도,고졸
3426,407e26f2161a444eaaf6efe79ddce3f4,남자,83,경상남,2~3년제 전문대학,일식 조리사,남성,8,70대이상,경상남도,전문대졸
3427,13175171b5b849429f390f19a87c12a8,남자,75,부산,고등학교,무직,남성,8,70대이상,부산광역시,고졸
3428,91eaacd8272746f9b8daa1123c8fb8b6,남자,73,강원,초등학교,무직,남성,8,70대이상,강원특별자치도,초졸이하
3429,2385cff9c08e4b0382bff7af19f83852,남자,77,광주,초등학교,무직,남성,8,70대이상,광주광역시,초졸이하
3430,c5a396a4ac1048289d2011055ba512a2,남자,73,울산,중학교,무직,남성,8,70대이상,울산광역시,중졸
3431,6e0f7e9057e24530aca6cfd115ab4f95,남자,92,서울,4년제 대학교,무직,남성,8,70대이상,서울특별시,대졸
3432,da18acfe7e6145c3a7a0ec54e3fa9c28,남자,88,경상북,초등학교,무직,남성,8,70대이상,경상북도,초졸이하
3433,2c33d2e580c24b9084558018167ad309,남자,81,경기,4년제 대학교,무직,남성,8,70대이상,경기도,대졸
3434,b9b11ba258a5440093e2e35f2fe49fb9,남자,79,인천,고등학교,무직,남성,8,70대이상,인천광역시,고졸
3435,d0a7cd8267bd47cfac47b67dcbad46de,남자,77,서울,초등학교,상·하수 배관공,남성,8,70대이상,서울특별시,초졸이하
3436,fe3241c8a14e4056918eba24876e21ba,남자,75,강원,무학,무직,남성,8,70대이상,강원특별자치도,무학
3437,3bc7daa492f645c0b5990231c7d5ae0d,남자,79,경상북,중학교,무직,남성,8,70대이상,경상북도,중졸
3438,fbff38164d1745e2b7a176296fa5794a,남자,71,경상북,초등학교,그 외 하역 및 적재 단순 종사원,남성,8,70대이상,경상북도,초졸이하
3439,111858d4f36c45f1a8268bfe5a85a538,남자,81,경기,2~3년제 전문대학,무직,남성,8,70대이상,경기도,전문대졸
3440,fd5a5ee2ad4e4cd8a5cda693bfb29066,남자,79,서울,중학교,무직,남성,8,70대이상,서울특별시,중졸
3441,5283ade7d4844b2f885db081c668a959,남자,70,경기,중학교,크레인 운전원,남성,8,70대이상,경기도,중졸
3442,59f150a1f6c442d18485fb6e40c52db6,남자,78,전북,초등학교,무직,남성,8,70대이상,전북특별자치도,초졸이하
3443,127578172a4f453f895e22470a7a1c8e,남자,74,경상북,초등학교,무직,남성,8,70대이상,경상북도,초졸이하
3444,34858167099c487f9d398b4dfef21ac6,남자,72,서울,고등학교,무직,남성,8,70대이상,서울특별시,고졸
3445,ce00d6f1c3a1497daad4c56045efdea1,남자,71,경상북,중학교,무직,남성,8,70대이상,경상북도,중졸
3446,51a3657d99b049248abbd7ae14a94975,남자,74,경기,4년제 대학교,무직,남성,8,70대이상,경기도,대졸
3447,fae7bde217474e0abeb038b81be0e892,남자,91,충청남,초등학교,무직,남성,8,70대이상,충청남,초졸이하
3448,af292aa51fa34d13b5f88656ba27f11b,남자,72,경기,고등학교,농업 단순 종사원,남성,8,70대이상,경기도,고졸
3449,c44a04f6aa7c4371b32bcd73e4d99a54,남자,74,울산,중학교,무직,남성,8,70대이상,울산광역시,중졸
3450,b37064e8394f418a860951efaeb3a212,남자,81,전북,고등학교,무직,남성,8,70대이상,전북특별자치도,고졸
3451,e9bf59f959484189a8851c0096e787dc,남자,83,부산,초등학교,무직,남성,8,70대이상,부산광역시,초졸이하
3452,f3d0d1d08e74413aaf6f7443b7e08743,남자,77,대전,중학교,무직,남성,8,70대이상,대전광역시,중졸
3453,0a99d4dcd50c424f9851784c9032003f,남자,78,전북,대학원,기업 고위 임원,남성,8,70대이상,전북특별자치도,대학원졸
3454,3b45c1b75dad4866b9a729577852746a,남자,70,서울,고등학교,무직,남성,8,70대이상,서울특별시,고졸
3455,193273f7195846eeb195315a49e590a7,남자,87,경상북,초등학교,구두 미화원,남성,8,70대이상,경상북도,초졸이하
3456,02902adf7b164ed49c926978e80c9799,남자,74,인천,고등학교,무직,남성,8,70대이상,인천광역시,고졸
3457,a3d2b36023324218be097efa92983bb2,남자,70,강원,4년제 대학교,무직,남성,8,70대이상,강원특별자치도,대졸
3458,a775609136724b888d3e0fb045b05d98,남자,75,인천,중학교,그 외 서비스 관련 단순 종사원,남성,8,70대이상,인천광역시,중졸
3459,7347dc63c92d45cbb702e571c480d215,남자,84,부산,초등학교,무직,남성,8,70대이상,부산광역시,초졸이하
3460,fe8fd7290c004d13a4e268eddd2f1681,남자,86,광주,초등학교,쓰레기 수거원,남성,8,70대이상,광주광역시,초졸이하
3461,15efa642741d4db99cdc34c2ae7afee6,남자,85,서울,초등학교,건물 청소원,남성,8,70대이상,서울특별시,초졸이하
3462,41fadd5dab06459791d5aaa6b2cfca78,남자,76,대구,고등학교,공공행정 사무원,남성,8,70대이상,대구광역시,고졸
3463,183520ef50b64dd8bf34b4184fbf881a,남자,75,경기,고등학교,무직,남성,8,70대이상,경기도,고졸
3464,2f222e228e774fbd93e1a731dabddc7a,남자,78,서울,대학원,공공 기관 임원,남성,8,70대이상,서울특별시,대학원졸
3465,b33cf27ce568499ea002ad19028b35fa,남자,74,인천,고등학교,택배원,남성,8,70대이상,인천광역시,고졸
3466,23862bafd31c409d80ce8b433b67864f,남자,85,서울,중학교,무직,남성,8,70대이상,서울특별시,중졸
3467,323b90e7be8e4235bc2a3547a76113c0,남자,72,경기,고등학교,무직,남성,8,70대이상,경기도,고졸
3468,0392b17e258f46f7a7bd4956f310b240,남자,84,경기,4년제 대학교,무직,남성,8,70대이상,경기도,대졸
3469,376a111aa76e47189732fe45ea5c44c3,남자,72,경기,4년제 대학교,토목 제도사,남성,8,70대이상,경기도,대졸
3470,9b369f94988240e8b01f3c07ae9a7727,남자,83,대전,초등학교,그 외 기능 관련 종사원,남성,8,70대이상,대전광역시,초졸이하
3471,1808672c3af64f02829fda869ed420d8,남자,74,대전,대학원,무직,남성,8,70대이상,대전광역시,대학원졸
3472,37461f0a74ac4dd9ba04ae67a657d90c,남자,72,부산,중학교,건물 경비원,남성,8,70대이상,부산광역시,중졸
3473,5e48b1ca4d554c3989fd8c59267dceb0,남자,73,서울,대학원,무직,남성,8,70대이상,서울특별시,대학원졸
3474,662b43cffec14b269baf1a5b6e3d0c42,남자,73,서울,4년제 대학교,무직,남성,8,70대이상,서울특별시,대졸
3475,a62b174235a14515aace0e202733a483,남자,70,경상남,대학원,무직,남성,8,70대이상,경상남도,대학원졸
3476,a674cb3dffe2433d82c8b6f05279875d,남자,75,서울,초등학교,그 외 건물 관리원,남성,8,70대이상,서울특별시,초졸이하
3477,96f77e34d2334d9887f4580b34308269,남자,87,경상북,초등학교,무직,남성,8,70대이상,경상북도,초졸이하
3478,3b4836ebff1b4713a98501b96a817edc,남자,83,경기,2~3년제 전문대학,무직,남성,8,70대이상,경기도,전문대졸
3479,44ce0df2f1c942e09e2ddb84b758286b,남자,83,전북,초등학교,무직,남성,8,70대이상,전북특별자치도,초졸이하
3480,03668d1f848c4c509e231043b36e0ade,남자,70,경상북,고등학교,무직,남성,8,70대이상,경상북도,고졸
3481,0c2edc44b9fa4418a0b35265655db04c,남자,76,제주,4년제 대학교,무직,남성,8,70대이상,제주특별자치도,대졸
3482,dbbbb3af2ce746ed8135059def8237d0,남자,80,서울,초등학교,무직,남성,8,70대이상,서울특별시,초졸이하
3483,c3fff529458d4309ad859806e6dda11c,남자,79,강원,초등학교,주방 보조원,남성,8,70대이상,강원특별자치도,초졸이하
3484,5c688dc5ef5d441e8c1f7e4a7bf2c4bf,남자,76,경기,고등학교,건물 경비원,남성,8,70대이상,경기도,고졸
3485,71039509567843e4a65041d5bcb2a415,남자,73,인천,고등학교,무직,남성,8,70대이상,인천광역시,고졸
3486,f771833a2cb4492f91c2b7fea948d75b,남자,78,충청남,중학교,노점 및 이동 판매원,남성,8,70대이상,충청남,중졸
3487,d17e9f77c7954bc68d54d375e0e6702b,남자,86,서울,무학,무직,남성,8,70대이상,서울특별시,무학
3488,45fdeec1fca64741a3b9ba1a5161cab2,남자,81,대구,중학교,무직,남성,8,70대이상,대구광역시,중졸
3489,1e79d48a210645339e0f57eed72baa19,남자,79,충청남,중학교,무직,남성,8,70대이상,충청남,중졸
3490,3e7bee6a371d4b2bbbd6367b84b2fb48,남자,70,서울,고등학교,산불 감시원,남성,8,70대이상,서울특별시,고졸
3491,c836dfc6c9924f06814b2098ed90a8f0,남자,75,대구,4년제 대학교,무직,남성,8,70대이상,대구광역시,대졸
3492,d10c13da54924942b6e8cc02b1aa5127,남자,82,서울,초등학교,무직,남성,8,70대이상,서울특별시,초졸이하
3493,2d9588c824f54597a49f9bb4c6d15b25,남자,77,인천,중학교,무직,남성,8,70대이상,인천광역시,중졸
3494,03898bd16eb84dd295a2c5967ee3805c,남자,70,서울,무학,무직,남성,8,70대이상,서울특별시,무학
3495,ca6b464deacb4d39ad21bfe4793b95a3,남자,71,서울,4년제 대학교,무직,남성,8,70대이상,서울특별시,대졸
3496,5f86c8dd44a94ed18e9dfe72924ac320,남자,77,경기,2~3년제 전문대학,무직,남성,8,70대이상,경기도,전문대졸
3497,ffc63e7dd6344e0cba02dfc41cc88fe2,남자,82,경기,초등학교,무직,남성,8,70대이상,경기도,초졸이하
3498,62ba95c1f10142bcb81f311302de1cca,남자,73,경상북,고등학교,무직,남성,8,70대이상,경상북도,고졸
3499,fad94af5b22442ada62cd5a7502d3c81,남자,72,인천,중학교,무직,남성,8,70대이상,인천광역시,중졸
3500,9a34b77103bd4d7bbb5dc51744186122,남자,71,서울,중학교,무직,남성,8,70대이상,서울특별시,중졸
3501,6b1f1371a3744b24a7cbb999b7edda0a,남자,76,경기,초등학교,무직,남성,8,70대이상,경기도,초졸이하
3502,7831993f34de4364938f67948051e2c2,남자,73,경상남,초등학교,무직,남성,8,70대이상,경상남도,초졸이하
3503,8b0fec2d7223403293fb38ff32752ff2,남자,79,경기,대학원,복지시설 생활 지도원,남성,8,70대이상,경기도,대학원졸
3504,e1b26bb8dca24a87b7abe772cfae3219,남자,72,서울,4년제 대학교,구급 요원,남성,8,70대이상,서울특별시,대졸
3505,e8bb425f0bac4be69c78e84d59a2c47c,남자,79,부산,초등학교,무직,남성,8,70대이상,부산광역시,초졸이하
3506,200143bb88e84901ae0f446e21ad1e36,남자,76,경상북,초등학교,무직,남성,8,70대이상,경상북도,초졸이하
3507,c0fed2b91253474c8491d62643525120,남자,79,경상북,초등학교,무직,남성,8,70대이상,경상북도,초졸이하
3508,b2addbe409ea40c2aaf65ccbf7aa1fa5,남자,90,대구,무학,무직,남성,8,70대이상,대구광역시,무학
3509,d8596d5066804f3d853d22e785f283ce,남자,87,인천,초등학교,하역 및 적재 관련 단순 종사원,남성,8,70대이상,인천광역시,초졸이하
3510,c94e7be4ad6a4691b38c8af1de17a4fb,남자,77,대전,초등학교,무직,남성,8,70대이상,대전광역시,초졸이하
3511,7510b56ae4d349a3a102752d8cdfbf1c,남자,76,경기,중학교,무직,남성,8,70대이상,경기도,중졸
3512,0477c5c46a4a4217a0ed9d2546f2233d,남자,79,부산,초등학교,콘크리트패널 조립원,남성,8,70대이상,부산광역시,초졸이하
3513,d5f58e95d4d54ad09e6892c8d39e7b12,남자,81,서울,초등학교,주방 보조원,남성,8,70대이상,서울특별시,초졸이하
3514,aff542e723134706ba26adec5f2dea2b,남자,80,대전,중학교,무직,남성,8,70대이상,대전광역시,중졸
3515,4addca15e14d440a991f5c527569f1f5,남자,87,서울,중학교,구두 수선원,남성,8,70대이상,서울특별시,중졸
3516,2e1010adfbc44936964ca867b5ad9c71,남자,78,경기,초등학교,무직,남성,8,70대이상,경기도,초졸이하
3517,4c5cfc357b074f728c0b7dce8cc52036,남자,74,서울,4년제 대학교,영업 관련 관리자,남성,8,70대이상,서울특별시,대졸
3518,80f8daaa4f2449b288d2059d9aeaf5a4,남자,75,경기,중학교,무직,남성,8,70대이상,경기도,중졸
3519,5f601899dad54d139f5c1e6cb4606049,남자,76,경기,무학,무직,남성,8,70대이상,경기도,무학
3520,e92018e1626e4afbacea556b856ca3d4,남자,81,경상남,4년제 대학교,농수산물 중개인 및 경매사,남성,8,70대이상,경상남도,대졸
3521,b1be4619c0cc4ca689e976fc7f2a833a,남자,71,경기,4년제 대학교,무직,남성,8,70대이상,경기도,대졸
3522,8fe03fc4c674455e853d8e25907f2fd8,남자,82,부산,중학교,무직,남성,8,70대이상,부산광역시,중졸
3523,0deff9229cb3461abcb2a538bae87446,남자,71,강원,고등학교,그 외 물품 이동 장비 조작원,남성,8,70대이상,강원특별자치도,고졸
3524,d8e0dad32d264fad9e6cc714e8745c44,남자,79,경기,초등학교,무직,남성,8,70대이상,경기도,초졸이하
3525,9f4931847b7c411fae12ada7119c4667,남자,72,경기,중학교,무직,남성,8,70대이상,경기도,중졸
3526,a1eee673814944b8a1cc56b709e15086,남자,75,광주,4년제 대학교,무직,남성,8,70대이상,광주광역시,대졸
3527,89d3b85d8dc24fdab29dcb4c8db90e0d,남자,84,경기,고등학교,무직,남성,8,70대이상,경기도,고졸
3528,0531d9de53224eb6b9c82231c3209fa6,남자,70,경기,중학교,그 외 기능 관련 종사원,남성,8,70대이상,경기도,중졸
3529,0aa07d791bfb469b9486aa09aeb02378,남자,81,서울,4년제 대학교,마케팅 전문가,남성,8,70대이상,서울특별시,대졸
3530,a2ad3a24096c46aa9696cd9cc3028bda,남자,91,경상남,초등학교,무직,남성,8,70대이상,경상남도,초졸이하
3531,2176fcea90f948fa86433acb0460bdeb,남자,76,서울,중학교,사진 인화 및 현상기 조작원,남성,8,70대이상,서울특별시,중졸
3532,faee372d3e6b44baabb5e1fac0c21dfa,남자,90,부산,초등학교,무직,남성,8,70대이상,부산광역시,초졸이하
3533,57a3a6113c83424bbefb49f28f602b9a,남자,71,울산,고등학교,전화 상담원,남성,8,70대이상,울산광역시,고졸
3534,2149ca34342a4d0599fe0274890feff7,남자,70,경기,초등학교,아파트 경비원,남성,8,70대이상,경기도,초졸이하
3535,a4e5482f48f64864a54f38a8fd8f25bd,남자,79,전북,무학,그 외 서비스 관련 단순 종사원,남성,8,70대이상,전북특별자치도,무학
3536,f79c09754cb6403f9d85256cb1239fc7,남자,73,충청북,고등학교,부동산 중개사,남성,8,70대이상,충청북,고졸
3537,37b7e1f5aabd456fb0b9b5b7b5e96e90,남자,70,강원,고등학교,교도관,남성,8,70대이상,강원특별자치도,고졸
3538,3d453f67aa1049ee8d79dad683978a7f,남자,79,충청북,초등학교,시설 경비원,남성,8,70대이상,충청북,초졸이하
3539,2524c2ce42094a8a92cb12ae1e49b200,남자,71,충청남,중학교,무직,남성,8,70대이상,충청남,중졸
3540,02bc8a91ab5343e2a2b4713ac7d24815,남자,87,서울,초등학교,건물 경비원,남성,8,70대이상,서울특별시,초졸이하
3541,79c54549312844da9cac1554a569d3c4,남자,71,서울,4년제 대학교,무직,남성,8,70대이상,서울특별시,대졸
3542,f75988e8bcef48cf85603c4876c98205,남자,71,경기,고등학교,"전직 그 외 상점 판매원, 현재 구직중",남성,8,70대이상,경기도,고졸
3543,87005c5e616f43d598200dcb7218ba00,남자,73,충청남,초등학교,무직,남성,8,70대이상,충청남,초졸이하
3544,0f8512cc20784a8ca5c9e8d28e227f80,남자,83,경상남,초등학교,무직,남성,8,70대이상,경상남도,초졸이하
3545,4f1b5a5bbb8144ec82b5ae4b450e004a,남자,79,경상남,2~3년제 전문대학,경리 사무원,남성,8,70대이상,경상남도,전문대졸
3546,5908d6cc12f7474cb71d7ab377e29589,남자,75,경상남,초등학교,무직,남성,8,70대이상,경상남도,초졸이하
3547,e893c3abf084428fad5669a2e21a43ed,남자,80,전라남,초등학교,무직,남성,8,70대이상,전라남,초졸이하
3548,85f6fdefb555466f9b066c240cad3ee7,남자,83,경기,중학교,무직,남성,8,70대이상,경기도,중졸
3549,5236881de7604513a6e4924416fe9160,남자,73,서울,4년제 대학교,무직,남성,8,70대이상,서울특별시,대졸
3550,5c8af9b36dc54c28bc4ec7de60776fe2,남자,85,경기,초등학교,그 외 제조 관련 단순 종사원,남성,8,70대이상,경기도,초졸이하
3551,059614a54f8e489c9b14744cf89ed303,남자,80,광주,초등학교,무직,남성,8,70대이상,광주광역시,초졸이하
3552,de959e3e6f494ea081d4c319d4644b02,남자,78,서울,초등학교,노점 및 이동 판매원,남성,8,70대이상,서울특별시,초졸이하
3553,f8a9b1cba49847859d6e4e7fee51598b,남자,70,서울,고등학교,조명 기구 설치 및 수리원,남성,8,70대이상,서울특별시,고졸
3554,ea950253a4514211b81580d9d45103f5,남자,78,부산,고등학교,그 외 물품 이동 장비 조작원,남성,8,70대이상,부산광역시,고졸
3555,8adb8c4027394351bcc16fe1fd58afc8,남자,72,충청북,중학교,그 외 서비스 관련 단순 종사원,남성,8,70대이상,충청북,중졸
3556,be4f849b686948fdb0b7f3b4a930a7cc,남자,70,충청남,대학원,무직,남성,8,70대이상,충청남,대학원졸
3557,99d78de8f5414c6faccb8da1029e6bfd,남자,73,경기,중학교,무직,남성,8,70대이상,경기도,중졸
3558,cdffd59a7b0542f7ace5bb07ee10b470,남자,72,부산,4년제 대학교,무직,남성,8,70대이상,부산광역시,대졸
3559,03ce026a52ed4d94b9c1d57359069666,남자,70,대구,초등학교,무직,남성,8,70대이상,대구광역시,초졸이하
3560,ac13ed35324942079b4539caeccbc248,남자,81,경기,초등학교,무직,남성,8,70대이상,경기도,초졸이하
3561,d4945463842b47648ab7fa32d30f9d0a,남자,85,경기,무학,무직,남성,8,70대이상,경기도,무학
3562,fff916cfaaad426aba2a3e1e6f71b1a0,남자,87,경기,초등학교,가스 점검원,남성,8,70대이상,경기도,초졸이하
3563,9319494dc5bc427485d4e2b0b96594fa,남자,73,충청남,초등학교,무직,남성,8,70대이상,충청남,초졸이하
3564,563ec43e5e8940fcacb253ccb70dfade,남자,74,부산,4년제 대학교,총무 사무원,남성,8,70대이상,부산광역시,대졸
3565,4c35c07aae704f8bb81328376d3cb87a,남자,72,서울,대학원,경영 컨설턴트,남성,8,70대이상,서울특별시,대학원졸
3566,07559f3fffdd423f9f25e9acd04a2a41,남자,74,경상북,중학교,건물 경비원,남성,8,70대이상,경상북도,중졸
3567,298ce796f4e8417d87bcd734e5ced6c9,남자,82,경상남,초등학교,무직,남성,8,70대이상,경상남도,초졸이하
3568,24059d997d714a2e8acd6225006b40c1,남자,73,경상북,초등학교,무직,남성,8,70대이상,경상북도,초졸이하
3569,0095e34539214f03a886b2cd5f8cd109,남자,70,부산,중학교,무직,남성,8,70대이상,부산광역시,중졸
3570,0b522569069d438ba1b21806a3becdb6,남자,70,부산,4년제 대학교,사무 보조원,남성,8,70대이상,부산광역시,대졸
3571,8fce83afad964f868ada3640e92125fc,남자,78,경기,4년제 대학교,무직,남성,8,70대이상,경기도,대졸
3572,e773d352fd424c45914c1025498f1780,남자,70,강원,초등학교,건물 경비원,남성,8,70대이상,강원특별자치도,초졸이하
3573,18c41797dec24a57971856298abdaaf0,남자,78,경기,중학교,지방행정 사무원,남성,8,70대이상,경기도,중졸
3574,bac2511aa37242989b2e9d123ebbac2f,남자,71,부산,초등학교,콘크리트 타설원,남성,8,70대이상,부산광역시,초졸이하
3575,19a328603b7e4350bca688828f28b75c,남자,77,전라남,중학교,무직,남성,8,70대이상,전라남,중졸
3576,3ac31e9cd84d4a0f8f7ebb5906c38358,남자,74,경기,고등학교,무직,남성,8,70대이상,경기도,고졸
3577,1caca0b09ec241619bf9a5c1053d2ce5,남자,71,전라남,초등학교,그 외 기계 조작원,남성,8,70대이상,전라남,초졸이하
3578,c6c64345693e4248839459ee292515a4,남자,78,강원,고등학교,무직,남성,8,70대이상,강원특별자치도,고졸
3579,671b7b6cbd0743ada6c3ddf24d59ddc8,남자,75,경기,중학교,경·소형 화물차 운전원,남성,8,70대이상,경기도,중졸
3580,2d8dd1c0b64240b988def78b24fcaf4d,남자,79,경상북,고등학교,무직,남성,8,70대이상,경상북도,고졸
3581,c87d7f99277f40af9788df6a8526b243,남자,97,전라남,초등학교,무직,남성,8,70대이상,전라남,초졸이하
3582,fc0f033d0f7341b08ee8090513bba02d,남자,72,경상남,고등학교,무직,남성,8,70대이상,경상남도,고졸
3583,ccc478cf035642ecbca2d6c9bb7eaf21,남자,76,경기,고등학교,시설 경비원,남성,8,70대이상,경기도,고졸
3584,d8f54c876b9e40aca494f68b15fec6a0,남자,82,인천,중학교,무직,남성,8,70대이상,인천광역시,중졸
3585,59bd7fc5838c4aaaa2d9eff5f665d35c,남자,77,경상남,중학교,무직,남성,8,70대이상,경상남도,중졸
3586,e6f29f84fceb44178d0e685bf557b69f,남자,71,서울,무학,무직,남성,8,70대이상,서울특별시,무학
3587,9d43127ef63d4ccca876e7b10fb25028,남자,82,서울,고등학교,무직,남성,8,70대이상,서울특별시,고졸
3588,ede8afc906e5452aaa2d2b7b241eb66e,남자,79,충청북,고등학교,무직,남성,8,70대이상,충청북,고졸
3589,2c47ff01da574b91ae9cd1a148c6aa8e,남자,75,서울,중학교,"전직 단말기 및 통신 서비스 판매원, 현재 구직중",남성,8,70대이상,서울특별시,중졸
3590,aa024809341642719fff12b944631418,남자,91,서울,4년제 대학교,무직,남성,8,70대이상,서울특별시,대졸
3591,dc79a700e28146c29a630f8f9ccec9e6,남자,79,경상북,초등학교,무직,남성,8,70대이상,경상북도,초졸이하
3592,3881ce01b6294904bc71b04d2e6cfacb,남자,80,경기,4년제 대학교,목사,남성,8,70대이상,경기도,대졸
3593,651ac60a70ff498bb7e46431286f2d5a,남자,73,제주,초등학교,그 외 기계 조작원,남성,8,70대이상,제주특별자치도,초졸이하
3594,1dffe476b21c447db884dc2a9e62c95e,남자,76,인천,초등학교,하역 및 적재 관련 단순 종사원,남성,8,70대이상,인천광역시,초졸이하
3595,8fcdd6558aae4b3e9fbdaa940c5a2530,남자,80,충청북,고등학교,무직,남성,8,70대이상,충청북,고졸
3596,69cf0551730c4a0299c7398cc3b4ec5f,남자,81,충청남,초등학교,무직,남성,8,70대이상,충청남,초졸이하
3597,88cbc2934f3744afbe13b6b593e15540,남자,74,대구,중학교,건설 단순 종사원,남성,8,70대이상,대구광역시,중졸
3598,1659603b97de47fbbf81cbc14967b55d,남자,87,부산,초등학교,건물 경비원,남성,8,70대이상,부산광역시,초졸이하
3599,89f35b825ad54409990b01b44c015836,남자,74,경상북,중학교,건물 경비원,남성,8,70대이상,경상북도,중졸
3600,f3095a8469ac4afd8751c73dd3a40dc2,남자,85,대전,초등학교,무직,남성,8,70대이상,대전광역시,초졸이하
3601,a19326f9d2914c2eab589798635e12b6,남자,73,대구,초등학교,건물 경비원,남성,8,70대이상,대구광역시,초졸이하
3602,28327feb6c8d4d9396ac888506b046b0,남자,77,서울,초등학교,무직,남성,8,70대이상,서울특별시,초졸이하
3603,67419c23bc154596ac2eec80e116d15e,남자,75,강원,초등학교,산불 감시원,남성,8,70대이상,강원특별자치도,초졸이하
3604,ac1b00c8bec64773ac032b52a4aae1f5,남자,81,인천,초등학교,무직,남성,8,70대이상,인천광역시,초졸이하
3605,141c167138134faeb5e279fc492de42c,남자,71,전북,초등학교,그 외 택배원,남성,8,70대이상,전북특별자치도,초졸이하
3606,8fdb054c8c934a4c964b3c8681d55da2,남자,83,강원,초등학교,무직,남성,8,70대이상,강원특별자치도,초졸이하
3607,849d078f4cb2462a80024f0d9a373ea1,남자,93,부산,무학,무직,남성,8,70대이상,부산광역시,무학
3608,38810224ebd94f96b5667364ed49f5ae,남자,84,대전,고등학교,부동산 중개사,남성,8,70대이상,대전광역시,고졸
3609,31d24a7a898e4f2caa753103dd6c6b3e,남자,74,충청남,초등학교,무직,남성,8,70대이상,충청남,초졸이하
3610,46cfe62c1dc7430b9646fdb0de8620de,남자,82,서울,무학,그 외 하역 및 적재 단순 종사원,남성,8,70대이상,서울특별시,무학
3611,05b8e1fe4c974b3ebaddc977e8f2e046,남자,82,경상북,초등학교,그 외 제조 관련 단순 종사원,남성,8,70대이상,경상북도,초졸이하
3612,ed3662d59c0443c0911bbfd5eb055a94,남자,80,광주,초등학교,무직,남성,8,70대이상,광주광역시,초졸이하
3613,b8ec4af1ae6140698f91ede260544433,남자,71,경기,고등학교,무직,남성,8,70대이상,경기도,고졸
3614,686e5643aa8740bcbad3b33d88f49c93,남자,73,경기,초등학교,무직,남성,8,70대이상,경기도,초졸이하
3615,4ee0d24a8ca44832b6919dab32fd5a33,남자,77,서울,고등학교,무직,남성,8,70대이상,서울특별시,고졸
