p__d31001,p__d31002,p__d31003,p__d31005,p__d31007,p__m01001,p__m01002,p__m01003,p__m01004,p__m01005,p__m01006,p__m01007,p__m01008,p__m01009,p__m01010,p__m01011,p__m01012,p__m01013,p__m01014,p__m01015,p__m01016,p__m01017,p__m01018,p__m01019,p__m01020,p__m01021,p__m01022,p__m01023,p__m01024,p__d26001,p__d26075,p__d26092,p__d11001,p__d22001,p__d28001,p__d29001,_idx,_model,_wave,성별,연령대
3,1,1.0,2.0,2.0,2,3,3,2,4,4,4,3,3,2,3,3,2,3,3,2,4,4,4,4,3,4,4,4,1,1,1,1,1,1,1,4197,gemini,2024,여성,2
3,1,1.0,2.0,2.0,2,3,3,2,4,4,4,3,3,2,3,3,2,3,3,2,4,4,4,4,3,3,4,4,1,1,1,1,1,1,2,4198,gemini,2024,여성,2
3,1,1.0,2.0,2.0,2,3,3,2,4,4,4,3,3,2,3,3,2,2,3,2,4,4,4,4,3,4,4,4,1,1,1,1,1,1,1,4199,gemini,2024,여성,2
3,1,1.0,2.0,2.0,2,3,3,2,4,4,4,3,3,2,3,3,2,3,3,2,4,4,4,4,3,4,3,4,1,1,1,1,1,1,1,4200,gemini,2024,여성,2
3,1,1.0,2.0,2.0,2,3,3,2,4,4,4,3,3,2,3,3,2,3,3,2,4,4,4,4,3,4,4,4,1,1,1,1,1,1,1,4201,gemini,2024,여성,2
3,1,1.0,2.0,2.0,2,3,3,2,4,4,4,3,3,2,3,3,2,3,3,2,4,4,4,4,3,3,4,4,1,1,1,1,1,1,1,4202,gemini,2024,여성,2
3,1,1.0,2.0,2.0,2,3,3,2,4,4,4,3,3,2,3,3,2,3,3,2,4,4,4,4,3,3,4,4,1,1,1,1,1,1,1,4203,gemini,2024,여성,2
3,1,1.0,2.0,2.0,2,3,3,2,4,4,4,3,3,2,3,3,2,2,3,2,4,4,4,4,3,4,4,4,1,1,1,1,1,1,1,4204,gemini,2024,여성,2
3,1,1.0,2.0,2.0,2,3,3,2,4,4,4,3,3,2,3,3,2,3,3,2,4,4,4,4,3,4,3,4,1,1,1,1,1,1,2,4205,gemini,2024,여성,2
3,1,1.0,2.0,2.0,2,3,3,2,4,4,4,3,3,2,3,3,2,3,3,2,4,4,4,4,3,4,4,4,1,1,1,1,1,1,2,4206,gemini,2024,여성,2
3,1,1.0,2.0,2.0,2,3,4,2,4,4,4,3,3,2,3,3,2,3,3,2,4,4,4,4,3,4,4,4,1,1,1,1,1,1,2,4207,gemini,2024,여성,2
3,1,1.0,2.0,2.0,2,3,3,2,4,4,4,3,3,2,3,3,2,3,3,2,4,4,4,4,3,4,4,4,1,1,1,1,1,1,1,4208,gemini,2024,여성,2
3,1,1.0,2.0,2.0,2,3,3,2,4,4,4,3,3,2,3,3,2,3,3,2,4,4,4,4,3,4,4,4,1,1,1,1,1,1,1,4209,gemini,2024,여성,2
3,1,1.0,2.0,2.0,2,3,3,2,4,4,4,3,3,2,3,3,2,3,3,2,4,4,4,4,3,4,3,4,1,1,1,1,1,1,1,4210,gemini,2024,여성,2
3,1,1.0,2.0,2.0,2,3,3,2,4,4,4,3,3,2,3,3,2,3,3,2,4,4,4,4,3,4,4,4,1,1,1,1,1,1,1,4211,gemini,2024,여성,2
3,1,1.0,2.0,2.0,2,3,3,2,4,4,4,3,3,2,3,3,2,2,3,2,4,4,4,4,3,4,4,4,1,1,1,1,1,1,1,4212,gemini,2024,여성,2
3,1,1.0,2.0,2.0,2,3,3,2,4,4,4,3,3,2,3,3,2,3,3,2,4,4,4,4,3,4,4,4,1,1,1,1,1,1,1,4213,gemini,2024,여성,2
3,1,1.0,2.0,2.0,2,3,3,2,4,4,4,3,3,2,3,3,2,3,3,2,4,4,4,4,3,4,4,4,1,1,1,1,1,1,1,4214,gemini,2024,여성,2
3,1,1.0,2.0,2.0,2,3,3,2,4,4,4,3,3,2,3,3,2,3,3,2,4,4,4,4,3,4,4,4,1,1,1,1,1,1,1,4215,gemini,2024,여성,2
3,1,1.0,2.0,2.0,3,3,4,2,5,4,5,4,3,2,3,3,2,3,3,2,4,4,4,4,3,4,4,4,1,1,1,1,1,1,2,4216,gemini,2024,여성,2
3,1,1.0,2.0,2.0,3,3,4,2,5,4,5,4,3,2,3,3,2,3,3,2,4,4,4,4,3,4,4,4,1,1,1,1,1,1,1,4217,gemini,2024,여성,2
3,1,1.0,2.0,2.0,2,3,3,2,4,4,4,3,3,2,3,3,2,3,3,2,4,4,4,4,3,4,3,4,1,1,1,1,1,1,1,4218,gemini,2024,여성,2
3,1,1.0,2.0,2.0,2,3,3,2,4,4,4,3,3,2,3,3,2,3,3,2,4,4,4,4,3,4,4,4,1,1,1,1,1,1,2,4219,gemini,2024,여성,2
3,1,1.0,2.0,2.0,2,3,3,2,4,4,4,3,3,2,3,3,2,2,3,2,4,4,4,4,3,4,4,4,1,1,1,1,1,1,1,4220,gemini,2024,여성,2
3,1,1.0,2.0,2.0,3,3,4,2,5,4,5,4,3,2,3,3,2,3,3,2,4,4,4,4,3,4,4,4,1,1,1,1,1,1,1,4221,gemini,2024,여성,2
3,1,1.0,2.0,2.0,2,3,3,2,4,4,4,3,3,2,3,3,2,3,3,2,4,4,4,4,3,4,3,4,1,1,1,1,1,1,1,4222,gemini,2024,여성,2
3,1,1.0,2.0,2.0,2,3,4,2,5,4,5,4,3,2,3,3,2,3,3,2,4,4,4,4,3,4,4,4,1,1,1,1,1,1,1,4223,gemini,2024,여성,2
3,1,1.0,2.0,2.0,2,3,3,2,4,4,4,3,3,2,3,3,2,3,3,2,4,4,4,4,3,3,3,4,1,1,1,1,1,1,1,4224,gemini,2024,여성,2
3,1,1.0,2.0,2.0,2,3,3,2,4,4,4,3,3,2,3,3,2,3,3,2,4,4,4,4,3,4,4,4,1,1,1,1,1,1,1,4225,gemini,2024,여성,2
3,1,1.0,2.0,2.0,2,3,3,2,4,4,4,3,3,2,3,3,2,2,3,2,4,4,4,4,3,3,3,4,1,1,1,1,1,1,1,4226,gemini,2024,여성,2
3,1,1.0,2.0,2.0,2,3,3,2,4,4,4,4,3,2,3,3,2,3,3,2,4,4,4,4,3,3,4,4,1,1,1,1,1,1,1,4227,gemini,2024,여성,2
3,1,1.0,2.0,2.0,2,3,3,2,4,4,4,3,3,2,3,3,2,3,3,2,4,4,4,4,3,4,4,4,1,1,1,1,1,1,2,4228,gemini,2024,여성,2
3,1,1.0,2.0,2.0,2,3,3,2,4,4,4,3,3,2,3,3,2,3,3,2,4,4,4,4,3,4,3,4,1,1,1,1,1,1,1,4229,gemini,2024,여성,2
3,1,1.0,2.0,2.0,3,3,4,2,5,4,5,4,3,2,3,3,2,3,3,2,4,4,4,4,3,4,4,4,1,1,1,1,1,1,1,4230,gemini,2024,여성,2
3,1,1.0,2.0,2.0,2,3,3,2,4,4,4,3,3,2,3,3,2,3,3,2,4,4,4,4,3,4,3,4,1,1,1,1,1,1,1,4231,gemini,2024,여성,2
3,1,1.0,2.0,2.0,2,3,3,2,4,4,4,3,3,2,3,3,2,3,3,2,4,4,4,4,3,3,4,4,1,1,1,1,1,1,1,4232,gemini,2024,여성,2
3,1,1.0,2.0,2.0,2,3,3,2,4,4,4,3,3,2,3,3,2,3,3,2,4,4,4,4,3,4,3,4,1,1,1,1,1,1,2,4233,gemini,2024,여성,2
3,1,1.0,2.0,2.0,2,3,3,2,4,4,4,3,3,2,3,3,2,3,3,2,4,4,4,4,3,4,3,4,1,1,1,1,1,1,1,4234,gemini,2024,여성,2
3,1,1.0,2.0,2.0,2,3,3,2,4,4,4,3,3,2,3,3,2,3,3,2,4,4,4,4,3,4,4,4,1,1,1,1,1,1,2,4235,gemini,2024,여성,2
3,1,1.0,2.0,2.0,2,3,3,2,4,4,4,3,3,2,3,3,2,3,3,2,4,4,4,4,3,4,4,3,1,1,1,1,1,1,2,4236,gemini,2024,여성,2
3,1,1.0,2.0,2.0,2,3,3,2,4,4,4,3,3,2,3,3,2,3,3,2,4,4,4,4,3,4,3,4,1,1,1,1,1,1,2,4237,gemini,2024,여성,2
3,1,1.0,2.0,2.0,2,3,3,2,4,4,4,3,3,2,3,3,2,3,3,2,4,4,4,4,3,4,3,4,1,1,1,1,1,1,2,4238,gemini,2024,여성,2
3,1,1.0,2.0,2.0,2,3,4,2,5,4,5,4,3,2,3,3,2,3,3,2,4,4,4,4,3,4,4,4,1,1,1,1,1,1,1,4239,gemini,2024,여성,2
3,1,1.0,2.0,2.0,2,3,3,2,4,4,4,3,3,2,2,3,2,3,3,2,4,4,4,4,3,3,4,4,1,1,1,1,1,1,2,4240,gemini,2024,여성,2
3,1,1.0,2.0,2.0,2,3,3,2,4,4,4,3,3,2,3,3,2,2,3,2,4,4,4,4,3,3,4,4,1,1,1,1,1,1,2,4241,gemini,2024,여성,2
3,1,1.0,2.0,2.0,2,3,3,2,4,4,4,3,3,2,3,3,2,3,3,2,4,4,4,4,3,3,4,4,1,1,1,1,1,1,2,4242,gemini,2024,여성,2
3,1,1.0,2.0,2.0,2,3,3,2,4,4,4,3,3,2,3,3,2,3,3,2,4,4,4,4,3,4,4,4,1,1,1,1,1,1,1,4243,gemini,2024,여성,2
3,1,1.0,2.0,2.0,2,3,3,2,4,4,4,3,3,2,3,3,2,3,3,2,4,4,4,4,3,4,4,4,1,1,1,1,1,1,1,4244,gemini,2024,여성,2
3,1,1.0,2.0,2.0,2,3,3,2,4,4,4,3,3,2,3,3,2,2,3,2,4,4,4,4,3,3,4,4,1,1,1,1,1,1,1,4245,gemini,2024,여성,2
3,1,1.0,2.0,2.0,3,3,4,2,5,4,5,4,3,2,3,3,2,3,3,2,4,4,4,4,3,4,4,4,1,1,1,1,1,1,2,4246,gemini,2024,여성,2
3,1,1.0,2.0,2.0,2,3,3,2,4,4,4,3,3,2,3,3,2,3,3,2,4,4,4,4,3,4,4,4,1,1,1,1,1,1,2,4247,gemini,2024,여성,2
3,1,1.0,2.0,2.0,2,3,3,2,4,4,4,3,3,2,3,3,2,3,3,2,4,4,4,4,3,4,4,3,1,1,1,1,1,1,2,4248,gemini,2024,여성,2
3,1,1.0,2.0,2.0,3,3,4,2,5,4,4,4,3,3,3,4,2,3,3,2,4,4,4,4,3,4,3,4,1,1,1,1,1,1,1,4249,gemini,2024,여성,2
3,1,1.0,2.0,2.0,2,3,3,2,5,4,4,4,3,2,3,3,2,3,3,2,4,4,4,4,3,4,4,4,1,1,1,1,1,1,1,4250,gemini,2024,여성,2
3,1,1.0,2.0,2.0,2,3,4,2,4,4,4,3,3,2,3,3,2,2,3,2,4,4,4,4,3,4,4,4,1,1,1,1,1,1,1,4251,gemini,2024,여성,2
3,1,1.0,2.0,2.0,2,3,3,2,4,4,4,3,3,2,3,3,2,3,3,2,4,4,4,4,3,4,3,4,1,1,1,1,1,1,1,4252,gemini,2024,여성,2
3,1,1.0,2.0,2.0,2,3,3,2,4,4,4,3,3,2,3,3,2,3,3,2,4,4,4,4,3,4,4,4,1,1,1,1,1,1,1,4253,gemini,2024,여성,2
3,1,1.0,2.0,2.0,2,3,4,2,5,4,4,3,3,2,3,3,2,3,3,2,4,4,4,4,3,4,3,4,1,1,1,1,1,1,1,4254,gemini,2024,여성,2
3,1,1.0,2.0,2.0,2,3,3,2,4,4,4,3,3,2,3,3,2,3,3,2,4,4,4,4,3,4,4,4,1,1,1,1,1,1,1,4255,gemini,2024,여성,2
3,1,1.0,2.0,2.0,3,3,4,2,4,4,4,3,3,3,3,3,2,3,3,2,4,4,4,4,3,4,4,4,1,1,1,1,1,1,1,4256,gemini,2024,여성,2
3,1,1.0,2.0,2.0,2,3,4,2,5,4,5,4,3,2,3,3,2,3,3,2,4,4,4,4,3,4,4,4,1,1,1,1,1,1,2,4257,gemini,2024,여성,2
3,1,1.0,2.0,2.0,2,3,3,2,4,4,4,3,3,2,3,3,2,2,3,2,4,4,4,4,3,3,4,4,1,1,1,1,1,1,1,4258,gemini,2024,여성,2
3,1,1.0,2.0,2.0,2,3,3,2,4,4,4,3,3,2,3,3,2,3,3,2,4,4,4,4,3,3,4,4,1,1,1,1,1,1,2,4259,gemini,2024,여성,2
3,1,1.0,2.0,2.0,2,3,3,2,4,4,4,3,3,2,3,3,2,3,3,2,4,4,4,4,3,4,3,4,1,1,1,1,1,1,1,4260,gemini,2024,여성,2
3,1,1.0,2.0,2.0,2,3,3,2,4,4,4,3,3,2,3,3,2,3,3,2,4,4,4,4,3,4,4,4,1,1,1,1,1,1,2,4261,gemini,2024,여성,2
3,1,1.0,2.0,2.0,2,3,3,2,4,4,4,3,3,2,3,3,2,3,3,2,4,4,4,4,3,4,4,4,1,1,1,1,1,1,1,4262,gemini,2024,여성,2
3,1,1.0,2.0,2.0,2,3,3,2,4,4,4,4,3,2,3,3,2,3,3,2,4,4,4,4,3,4,4,4,1,1,1,1,1,1,2,4263,gemini,2024,여성,2
3,1,1.0,2.0,2.0,2,3,3,2,4,4,4,3,3,2,3,3,2,2,3,2,4,4,4,4,3,4,3,4,1,1,1,1,1,1,1,4264,gemini,2024,여성,2
3,1,1.0,2.0,2.0,2,3,3,2,4,4,4,3,3,2,3,3,2,3,3,2,4,4,4,4,3,4,4,4,1,1,1,1,1,1,1,4265,gemini,2024,여성,2
3,1,1.0,2.0,2.0,2,3,3,2,5,4,4,4,3,2,3,3,2,3,3,2,4,4,4,4,3,4,4,4,1,1,1,1,1,1,1,4266,gemini,2024,여성,2
3,1,1.0,2.0,2.0,2,3,3,2,4,4,4,3,3,2,3,3,2,3,3,2,4,4,4,4,3,4,4,4,1,1,1,1,1,1,2,4267,gemini,2024,여성,2
3,1,1.0,2.0,2.0,2,3,3,2,5,4,5,4,3,2,3,3,2,3,3,2,4,4,4,4,3,4,4,4,1,1,1,1,1,1,1,4268,gemini,2024,여성,2
3,1,1.0,2.0,2.0,2,3,3,2,4,4,4,3,3,2,3,3,2,3,3,2,4,4,4,4,3,3,3,4,1,1,1,1,1,1,1,4269,gemini,2024,여성,2
3,1,1.0,2.0,2.0,2,3,3,2,4,4,4,4,3,2,3,3,2,3,3,2,4,4,4,4,3,4,4,4,1,1,1,1,1,1,1,4270,gemini,2024,여성,2
3,1,1.0,2.0,2.0,2,3,3,2,4,4,4,3,3,2,3,3,2,3,3,2,4,4,4,4,3,4,4,3,1,1,1,1,1,1,1,4271,gemini,2024,여성,2
3,1,1.0,2.0,2.0,2,3,3,2,4,4,4,3,3,2,3,3,2,3,3,2,4,4,4,4,3,4,4,4,1,1,1,1,1,1,1,4272,gemini,2024,여성,2
3,1,1.0,2.0,2.0,2,3,3,2,4,4,4,3,3,2,3,3,2,3,3,2,4,4,4,4,3,4,4,4,1,1,1,1,1,1,1,4273,gemini,2024,여성,2
3,1,1.0,2.0,2.0,2,3,3,2,4,4,4,3,3,2,3,3,2,2,3,2,4,4,4,4,3,3,4,4,1,1,1,1,1,1,2,4274,gemini,2024,여성,2
3,1,1.0,2.0,2.0,2,3,3,2,4,4,4,3,3,2,3,3,2,3,3,2,4,4,4,4,3,3,4,4,1,1,1,1,1,1,2,4275,gemini,2024,여성,2
3,1,1.0,2.0,2.0,2,3,3,2,4,4,4,3,3,2,3,3,2,3,3,2,4,4,4,4,3,4,3,4,1,1,1,1,1,1,1,4276,gemini,2024,여성,2
3,1,1.0,2.0,2.0,2,3,4,2,5,4,5,4,3,2,3,3,2,3,3,2,4,4,4,4,3,4,4,4,1,1,1,1,1,1,1,4277,gemini,2024,여성,2
3,1,1.0,2.0,2.0,2,3,3,2,4,4,4,3,3,2,3,3,2,3,3,2,4,4,4,4,3,4,3,4,1,1,1,1,1,1,1,4278,gemini,2024,여성,2
3,1,1.0,2.0,2.0,2,3,3,2,4,4,4,3,3,2,3,3,2,3,3,2,4,4,4,4,3,3,3,4,1,1,1,1,1,1,2,4279,gemini,2024,여성,2
3,1,1.0,2.0,2.0,3,3,4,2,5,4,5,4,3,2,3,3,2,3,3,2,4,4,4,4,3,3,4,4,1,1,1,1,1,1,1,4280,gemini,2024,여성,2
3,1,1.0,2.0,2.0,2,3,3,2,4,4,4,3,3,2,3,3,2,3,3,2,4,4,4,4,3,4,3,4,1,1,1,1,1,1,1,4281,gemini,2024,여성,2
3,1,1.0,2.0,2.0,2,3,3,2,4,4,4,3,3,2,3,3,2,3,3,2,4,4,4,4,3,4,3,4,1,1,1,1,1,1,2,4282,gemini,2024,여성,2
3,1,1.0,2.0,2.0,2,3,3,2,4,4,4,3,3,2,3,3,2,2,3,2,4,4,4,4,3,3,3,4,1,1,1,1,1,1,2,4283,gemini,2024,여성,2
3,1,1.0,2.0,2.0,2,3,3,2,4,4,4,3,3,2,3,3,2,3,3,2,4,4,4,4,3,4,4,3,1,1,1,1,1,1,1,4284,gemini,2024,여성,2
3,1,1.0,2.0,2.0,2,3,3,2,4,4,4,3,3,2,3,3,2,3,3,2,4,4,4,4,3,4,3,4,1,1,1,1,1,1,1,4285,gemini,2024,여성,2
3,1,1.0,2.0,2.0,2,3,3,2,4,4,4,3,3,2,3,3,2,3,3,2,4,4,4,4,3,4,4,4,1,1,1,1,1,1,2,4286,gemini,2024,여성,2
3,1,1.0,2.0,2.0,2,3,3,2,4,4,4,3,3,2,3,3,2,2,3,2,4,4,4,4,3,3,4,4,1,1,1,1,1,1,2,4287,gemini,2024,여성,2
3,1,1.0,2.0,2.0,3,3,4,2,4,4,4,3,3,2,3,3,2,3,3,2,4,4,4,4,3,4,4,4,1,1,1,1,1,1,1,4288,gemini,2024,여성,2
3,1,1.0,2.0,2.0,2,3,3,2,4,4,4,3,3,2,3,3,2,3,3,2,4,4,4,4,3,4,4,4,1,1,1,1,1,1,2,4289,gemini,2024,여성,2
3,1,1.0,2.0,2.0,2,3,3,2,5,4,4,4,3,2,3,3,2,3,3,2,4,4,4,4,3,4,4,4,1,1,1,1,1,1,1,4290,gemini,2024,여성,2
3,1,1.0,2.0,2.0,2,3,3,2,4,4,4,3,3,2,3,3,2,3,3,2,4,4,4,4,3,4,3,4,1,1,1,1,1,1,1,4291,gemini,2024,여성,2
3,1,1.0,2.0,2.0,2,3,4,2,5,4,5,4,3,2,3,3,2,3,3,2,4,4,4,4,3,4,4,4,1,1,1,1,1,1,2,4292,gemini,2024,여성,2
3,1,1.0,2.0,2.0,3,3,4,2,5,4,5,4,3,2,3,3,2,3,3,2,4,4,4,4,3,4,4,4,1,1,1,1,1,1,1,4293,gemini,2024,여성,2
3,1,1.0,2.0,2.0,2,3,4,2,5,4,4,4,3,2,3,3,2,3,3,2,4,4,4,4,3,4,3,4,1,1,1,1,1,1,2,4294,gemini,2024,여성,2
3,1,1.0,2.0,2.0,3,3,4,2,5,4,5,4,3,2,3,3,2,3,3,2,4,4,4,4,3,4,4,4,1,1,1,1,1,1,1,4295,gemini,2024,여성,2
3,1,1.0,2.0,2.0,3,3,4,2,5,4,5,4,3,2,3,3,2,3,3,2,4,4,4,4,3,4,3,4,1,1,1,1,1,1,1,4296,gemini,2024,여성,2
3,1,1.0,2.0,2.0,2,3,4,2,5,4,5,4,3,2,3,3,1,2,3,2,4,4,4,4,3,4,4,4,1,1,1,1,1,1,1,4297,gemini,2024,여성,2
3,1,1.0,2.0,2.0,3,3,4,2,4,4,4,3,3,3,3,3,2,3,3,2,4,4,4,4,3,3,4,4,1,1,1,1,1,1,2,4298,gemini,2024,여성,2
3,1,1.0,2.0,2.0,2,3,3,2,4,4,4,3,3,2,3,3,2,3,3,2,4,4,4,4,3,3,4,4,1,1,1,1,1,1,1,4299,gemini,2024,여성,2
3,1,1.0,2.0,2.0,2,3,3,2,4,4,4,3,3,2,3,3,2,3,3,2,4,4,4,4,3,4,4,4,1,1,1,1,1,1,2,4300,gemini,2024,여성,2
3,1,1.0,2.0,2.0,2,3,3,2,5,4,4,4,3,2,3,3,2,3,3,2,4,4,4,4,3,3,3,4,1,1,1,1,1,1,1,4301,gemini,2024,여성,2
3,1,1.0,2.0,2.0,2,3,3,2,4,4,4,3,3,2,3,3,2,3,3,2,4,4,4,4,3,4,4,4,1,1,1,1,1,1,1,4302,gemini,2024,여성,2
3,1,1.0,2.0,2.0,2,3,3,2,4,4,4,3,3,2,3,3,2,3,3,2,4,4,4,4,3,4,4,4,1,1,1,1,1,1,2,4303,gemini,2024,여성,2
3,1,1.0,2.0,2.0,2,3,3,2,4,4,4,3,3,2,3,3,2,3,3,2,4,4,4,4,3,3,4,4,1,1,1,1,1,1,1,4304,gemini,2024,여성,2
3,1,1.0,2.0,2.0,2,3,3,2,4,4,4,3,3,2,3,3,2,3,3,2,4,4,4,4,3,4,4,4,1,1,1,1,1,1,2,4305,gemini,2024,여성,2
3,1,1.0,2.0,2.0,2,3,3,2,4,4,4,3,3,2,3,3,2,3,3,2,4,4,4,4,3,3,4,4,1,1,1,1,1,1,1,4306,gemini,2024,여성,2
3,1,1.0,2.0,2.0,2,3,3,2,4,4,4,3,3,2,3,3,2,3,3,2,4,4,4,4,3,3,3,4,1,1,1,1,1,1,1,4307,gemini,2024,여성,2
3,1,1.0,2.0,2.0,2,3,3,2,4,4,4,4,3,2,3,3,2,3,3,2,4,4,4,4,3,3,3,3,1,1,1,1,1,1,1,4308,gemini,2024,여성,2
3,1,1.0,2.0,2.0,2,3,3,2,4,4,4,3,3,2,3,3,2,3,3,2,4,4,4,4,3,3,3,4,1,1,1,1,1,1,2,4309,gemini,2024,여성,2
3,1,1.0,2.0,2.0,2,3,3,2,4,4,4,3,3,2,3,3,2,3,3,2,4,4,4,4,3,4,4,4,1,1,1,1,1,1,1,4310,gemini,2024,여성,2
3,1,1.0,2.0,2.0,2,3,3,2,4,4,4,3,3,2,3,3,2,3,3,2,4,4,4,4,3,3,4,4,1,1,1,1,1,1,2,4311,gemini,2024,여성,2
3,1,1.0,2.0,2.0,2,3,3,2,4,4,4,3,3,2,3,3,2,3,3,2,4,4,4,4,3,4,4,4,1,1,1,1,1,1,1,4312,gemini,2024,여성,2
3,1,1.0,2.0,2.0,3,3,4,2,5,4,5,4,3,3,3,4,2,3,3,2,4,4,4,4,3,4,4,3,1,1,1,1,1,1,2,4313,gemini,2024,여성,2
3,1,1.0,2.0,2.0,2,3,3,2,4,4,4,3,3,2,3,3,2,3,3,2,4,4,4,4,3,4,4,4,1,1,1,1,1,1,1,4314,gemini,2024,여성,2
3,1,1.0,2.0,2.0,2,3,4,2,5,4,5,4,3,2,3,3,2,3,3,2,4,4,4,4,3,4,4,4,1,1,1,1,1,1,1,4315,gemini,2024,여성,2
3,1,1.0,2.0,2.0,2,3,3,2,4,4,4,3,3,2,3,3,2,3,3,2,4,4,4,4,3,4,4,4,1,1,1,1,1,1,1,4316,gemini,2024,여성,2
3,1,1.0,2.0,2.0,2,3,4,2,4,4,4,4,3,2,3,3,2,3,3,2,4,4,4,4,3,3,3,4,1,1,1,1,1,1,1,4317,gemini,2024,여성,2
3,1,1.0,2.0,2.0,2,3,3,2,4,4,4,3,3,2,3,3,2,3,3,2,4,4,4,4,3,4,4,4,1,1,1,1,1,1,2,4318,gemini,2024,여성,2
3,1,1.0,2.0,2.0,2,3,3,2,4,4,4,3,3,2,3,3,2,3,3,2,4,4,4,4,3,3,3,4,1,1,1,1,1,1,1,4319,gemini,2024,여성,2
3,1,1.0,2.0,2.0,3,3,4,2,4,4,4,3,3,2,3,3,2,3,3,2,4,4,4,4,3,4,3,4,1,1,1,1,1,1,1,4320,gemini,2024,여성,2
3,1,1.0,2.0,2.0,2,3,3,2,4,4,4,3,3,2,3,3,2,3,3,2,4,4,4,4,3,3,3,4,1,1,1,1,1,1,2,4321,gemini,2024,여성,2
3,1,1.0,2.0,2.0,2,3,3,2,4,4,4,3,3,2,3,3,2,3,3,2,4,4,4,4,3,4,4,4,1,1,1,1,1,1,1,4322,gemini,2024,여성,2
3,1,1.0,2.0,2.0,2,3,3,2,4,4,4,3,3,2,3,3,2,3,3,2,4,4,4,4,3,4,3,4,1,1,1,1,1,1,1,4323,gemini,2024,여성,2
3,1,1.0,2.0,2.0,2,3,3,2,4,4,4,3,3,2,3,3,2,3,3,2,4,4,4,4,3,4,3,4,1,1,1,1,1,1,1,4324,gemini,2024,여성,2
3,1,1.0,2.0,2.0,2,3,3,2,4,4,4,3,3,2,3,3,2,3,3,2,4,4,4,4,3,4,4,4,1,1,1,1,1,1,1,4325,gemini,2024,여성,2
3,1,1.0,2.0,2.0,2,3,3,2,4,4,4,3,3,2,3,3,2,3,3,2,4,4,4,4,3,4,4,4,1,1,1,1,1,1,2,4326,gemini,2024,여성,2
3,1,1.0,2.0,2.0,2,3,3,2,5,4,4,4,3,2,3,3,2,3,3,2,4,4,4,4,3,4,4,4,1,1,1,1,1,1,1,4327,gemini,2024,여성,2
3,1,1.0,2.0,2.0,3,3,4,2,5,4,5,4,3,2,3,3,2,3,3,2,4,4,4,4,3,4,4,4,1,1,1,1,1,1,1,4328,gemini,2024,여성,2
3,1,1.0,2.0,2.0,2,3,3,2,4,4,4,4,3,2,3,3,2,3,3,2,4,4,4,4,3,3,4,4,1,1,1,1,1,1,2,4329,gemini,2024,여성,2
3,1,1.0,2.0,2.0,2,3,3,2,4,4,4,3,3,2,3,3,2,3,3,2,4,4,4,4,3,4,4,4,1,1,1,1,1,1,1,4330,gemini,2024,여성,2
3,1,1.0,2.0,2.0,2,3,3,2,4,4,4,3,3,2,3,3,2,3,3,2,4,4,4,4,3,4,3,3,1,1,1,1,1,1,1,4331,gemini,2024,여성,2
3,1,1.0,2.0,2.0,2,3,3,2,4,4,4,3,3,2,3,3,2,3,3,2,4,4,4,4,3,4,4,4,1,1,1,1,1,1,2,4332,gemini,2024,여성,2
3,1,1.0,2.0,2.0,2,3,3,2,4,4,4,3,3,2,3,3,2,3,3,2,4,4,4,4,3,3,4,4,1,1,1,1,1,1,2,4333,gemini,2024,여성,2
3,1,1.0,2.0,2.0,2,3,4,2,4,4,4,3,3,2,3,3,2,2,3,2,4,4,4,4,3,4,4,4,1,1,1,1,1,1,1,4334,gemini,2024,여성,2
3,1,1.0,2.0,2.0,2,3,3,2,4,4,4,3,3,2,3,3,2,3,3,2,4,4,4,4,3,4,3,4,1,1,1,1,1,1,1,4335,gemini,2024,여성,2
3,1,1.0,2.0,2.0,2,3,4,2,4,4,4,3,3,2,3,3,2,3,3,2,4,4,4,4,3,4,4,4,1,1,1,1,1,1,1,4336,gemini,2024,여성,2
3,1,1.0,2.0,2.0,2,3,3,2,4,4,4,3,3,2,3,3,2,3,3,2,4,4,4,4,3,3,3,4,1,1,1,1,1,1,1,4337,gemini,2024,여성,2
3,1,1.0,2.0,2.0,2,3,3,2,4,4,4,3,3,2,3,3,2,3,3,2,4,4,4,4,3,4,4,4,1,1,1,1,1,1,2,4338,gemini,2024,여성,2
3,1,1.0,2.0,2.0,3,3,4,2,5,4,5,4,3,3,3,4,2,3,3,2,4,4,4,4,3,4,3,4,1,1,1,1,1,1,1,4339,gemini,2024,여성,2
3,1,1.0,2.0,2.0,2,3,3,2,4,4,4,3,3,2,3,3,2,3,3,2,4,4,4,4,3,4,4,4,1,1,1,1,1,1,1,4340,gemini,2024,여성,2
3,1,1.0,2.0,2.0,2,3,3,2,4,4,4,3,3,2,3,3,2,3,3,2,4,4,4,4,3,4,4,4,1,1,1,1,1,1,2,4341,gemini,2024,여성,2
3,1,1.0,2.0,2.0,2,3,4,2,5,4,5,4,3,2,3,3,2,3,3,2,4,4,4,4,3,3,4,4,1,1,1,1,1,1,1,4342,gemini,2024,여성,2
3,1,1.0,2.0,2.0,2,3,3,2,4,4,4,4,3,2,3,3,2,3,3,2,4,4,4,4,3,3,4,4,1,1,1,1,1,1,1,4343,gemini,2024,여성,2
3,1,1.0,2.0,2.0,2,3,3,2,4,4,4,3,3,2,3,3,2,3,3,2,4,4,4,4,3,3,3,3,1,1,1,1,1,1,2,4344,gemini,2024,여성,2
